// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 1,94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-ADUWAK(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 444300.00 ns, 444.3000 us/op
WorkloadResult  443: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  444: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  445: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  446: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  447: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  448: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  449: 3 op, 7300.00 ns, 2.4333 us/op
WorkloadResult  450: 3 op, 7900.00 ns, 2.6333 us/op
WorkloadResult  451: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  452: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  453: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  454: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  455: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  456: 3 op, 7400.00 ns, 2.4667 us/op
WorkloadResult  457: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadResult  458: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  459: 3 op, 7600.00 ns, 2.5333 us/op
WorkloadResult  460: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  461: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  462: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  463: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  464: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  465: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadResult  466: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  467: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  468: 3 op, 7500.00 ns, 2.5000 us/op
WorkloadResult  469: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  470: 3 op, 7000.00 ns, 2.3333 us/op
WorkloadResult  471: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  472: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  473: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  474: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  475: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  476: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  477: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadResult  478: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  479: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  480: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  481: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  482: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  483: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadResult  484: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  485: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  486: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  487: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  488: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  489: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  490: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  491: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  492: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  493: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  494: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  495: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  496: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  497: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  498: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  499: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  500: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadResult  501: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  502: 3 op, 8100.00 ns, 2.7000 us/op
WorkloadResult  503: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  504: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  505: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  506: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  507: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  508: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  509: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  510: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  511: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  512: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  513: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  514: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  515: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  516: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  517: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  518: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  519: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  520: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  521: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  522: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  523: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  524: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  525: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  526: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  527: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadResult  528: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  529: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  530: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  531: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  532: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  533: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadResult  534: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  535: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  536: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  537: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  538: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  539: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  540: 3 op, 7100.00 ns, 2.3667 us/op
WorkloadResult  541: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  542: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  543: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  544: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  545: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  546: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  547: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  548: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  549: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  550: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  551: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  552: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  553: 3 op, 7400.00 ns, 2.4667 us/op
WorkloadResult  554: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  555: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  556: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  557: 3 op, 7600.00 ns, 2.5333 us/op
WorkloadResult  558: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  559: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  560: 3 op, 7300.00 ns, 2.4333 us/op
WorkloadResult  561: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  562: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  563: 3 op, 4200.00 ns, 1.4000 us/op
WorkloadResult  564: 3 op, 8300.00 ns, 2.7667 us/op
WorkloadResult  565: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  566: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  567: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  568: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  569: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  570: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  571: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  572: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  573: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  574: 3 op, 7100.00 ns, 2.3667 us/op
WorkloadResult  575: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  576: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadResult  577: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  578: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  579: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  580: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  581: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  582: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  583: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  584: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  585: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  586: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  587: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  588: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  589: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  590: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  591: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  592: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  593: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  594: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  595: 3 op, 7300.00 ns, 2.4333 us/op
WorkloadResult  596: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  597: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  598: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  599: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  600: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  601: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  602: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  603: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  604: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  605: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  606: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  607: 3 op, 7600.00 ns, 2.5333 us/op
WorkloadResult  608: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  609: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadResult  610: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  611: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadResult  612: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  613: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  614: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  615: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  616: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  617: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  618: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  619: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  620: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  621: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  622: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  623: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  624: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  625: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  626: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  627: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  628: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  629: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  630: 3 op, 3300.00 ns, 1.1000 us/op
WorkloadResult  631: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  632: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  633: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  634: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  635: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  636: 3 op, 7300.00 ns, 2.4333 us/op
WorkloadResult  637: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  638: 3 op, 7800.00 ns, 2.6000 us/op
WorkloadResult  639: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  640: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  641: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  642: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  643: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  644: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  645: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  646: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  647: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  648: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  649: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  650: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  651: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadResult  652: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  653: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  654: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  655: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  656: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  657: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  658: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  659: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  660: 3 op, 8000.00 ns, 2.6667 us/op
WorkloadResult  661: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  662: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  663: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  664: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  665: 3 op, 3100.00 ns, 1.0333 us/op
WorkloadResult  666: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  667: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  668: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  669: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  670: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  671: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  672: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  673: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadResult  674: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  675: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  676: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  677: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  678: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  679: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  680: 3 op, 2100.00 ns, 700.0000 ns/op
WorkloadResult  681: 3 op, 8000.00 ns, 2.6667 us/op
WorkloadResult  682: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  683: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  684: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  685: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  686: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  687: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadResult  688: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  689: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadResult  690: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  691: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  692: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  693: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  694: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  695: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  696: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  697: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  698: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  699: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  700: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  701: 3 op, 7200.00 ns, 2.4000 us/op
WorkloadResult  702: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  703: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  704: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  705: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  706: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  707: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  708: 3 op, 3600.00 ns, 1.2000 us/op
WorkloadResult  709: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  710: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  711: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  712: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadResult  713: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  714: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  715: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  716: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  717: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  718: 3 op, 8200.00 ns, 2.7333 us/op
WorkloadResult  719: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  720: 3 op, 7400.00 ns, 2.4667 us/op
WorkloadResult  721: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadResult  722: 3 op, 7700.00 ns, 2.5667 us/op
WorkloadResult  723: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  724: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  725: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  726: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  727: 3 op, 2200.00 ns, 733.3333 ns/op
WorkloadResult  728: 3 op, 7600.00 ns, 2.5333 us/op
WorkloadResult  729: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadResult  730: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  731: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  732: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  733: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  734: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  735: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  736: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  737: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  738: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  739: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  740: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  741: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadResult  742: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  743: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  744: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  745: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  746: 3 op, 3200.00 ns, 1.0667 us/op
WorkloadResult  747: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  748: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadResult  749: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  750: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadResult  751: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  752: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  753: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  754: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  755: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  756: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  757: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  758: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  759: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  760: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  761: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  762: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  763: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  764: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  765: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  766: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadResult  767: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  768: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  769: 3 op, 7000.00 ns, 2.3333 us/op
WorkloadResult  770: 3 op, 7400.00 ns, 2.4667 us/op
WorkloadResult  771: 3 op, 7100.00 ns, 2.3667 us/op
WorkloadResult  772: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  773: 3 op, 7800.00 ns, 2.6000 us/op
WorkloadResult  774: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  775: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  776: 3 op, 2100.00 ns, 700.0000 ns/op
WorkloadResult  777: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  778: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  779: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  780: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  781: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  782: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  783: 3 op, 7600.00 ns, 2.5333 us/op
WorkloadResult  784: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  785: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  786: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  787: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  788: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadResult  789: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  790: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  791: 3 op, 7500.00 ns, 2.5000 us/op
WorkloadResult  792: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadResult  793: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  794: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadResult  795: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadResult  796: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  797: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  798: 3 op, 7000.00 ns, 2.3333 us/op
WorkloadResult  799: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  800: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadResult  801: 3 op, 2100.00 ns, 700.0000 ns/op
WorkloadResult  802: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  803: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadResult  804: 3 op, 8100.00 ns, 2.7000 us/op
WorkloadResult  805: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadResult  806: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadResult  807: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  808: 3 op, 5500.00 ns, 1.8333 us/op
